	urls
2726	https://www.cars-data.com/en/mercedes-benz-m-class-1998/1532
2727	https://www.cars-data.com/en/mercedes-benz-s-class-1998/1543
2728	https://www.cars-data.com/en/mercedes-benz-sl-1998/1555
2729	https://www.cars-data.com/en/mitsubishi-space-star-1998/1674
2730	https://www.cars-data.com/en/nissan-almera-1998/1701
2731	https://www.cars-data.com/en/nissan-almera-1998/1705
2732	https://www.cars-data.com/en/nissan-almera-1998/1709
2733	https://www.cars-data.com/en/nissan-micra-1998/1733
2734	https://www.cars-data.com/en/nissan-micra-1998/1724
2735	https://www.cars-data.com/en/nissan-patrol-gr-1998/1749
2736	https://www.cars-data.com/en/nissan-patrol-gr-1998/1754
2737	https://www.cars-data.com/en/nissan-primera-wagon-1998/1777
2738	https://www.cars-data.com/en/opel-astra-1998/1821
2739	https://www.cars-data.com/en/opel-astra-1998/1827
2740	https://www.cars-data.com/en/opel-astra-1998/1834
2741	https://www.cars-data.com/en/opel-astra-stationwagon-1998/1840
2742	https://www.cars-data.com/en/opel-frontera-sport-1998/1878
2743	https://www.cars-data.com/en/opel-frontera-wagon-1998/1881
2744	https://www.cars-data.com/en/peugeot-206-1998/1967
2745	https://www.cars-data.com/en/peugeot-206-1998/1970
2746	https://www.cars-data.com/en/peugeot-806-1998/2049
2747	https://www.cars-data.com/en/porsche-911-cabriolet-1998/2076
2748	https://www.cars-data.com/en/renault-clio-1998/2118
2749	https://www.cars-data.com/en/renault-clio-1998/2126
2750	https://www.cars-data.com/en/renault-grand-espace-1998/2142
2751	https://www.cars-data.com/en/renault-laguna-1998/2160
2752	https://www.cars-data.com/en/renault-laguna-break-1998/2165
2753	https://www.cars-data.com/en/renault-laguna-break-1998/2167
2754	https://www.cars-data.com/en/renault-twingo-1998/2228
2755	https://www.cars-data.com/en/rolls-royce-silver-seraph-1998/3648
2756	https://www.cars-data.com/en/saab-9-3-1998/2277
2757	https://www.cars-data.com/en/saab-9-3-cabriolet-1998/2290
2758	https://www.cars-data.com/en/saab-9-3-coupe-1998/2289
2759	https://www.cars-data.com/en/seat-cordoba-vario-1998/2333
2760	https://www.cars-data.com/en/skoda-felicia-1998/2386
2761	https://www.cars-data.com/en/skoda-felicia-combi-1998/2388
2762	https://www.cars-data.com/en/skoda-octavia-combi-1998/2393
2763	https://www.cars-data.com/en/smart-city-coupe-1998/2404
2764	https://www.cars-data.com/en/ssangyong-musso-1998/2427
2765	https://www.cars-data.com/en/subaru-impreza-1998/2442
2766	https://www.cars-data.com/en/subaru-impreza-plus-1998/2448
2767	https://www.cars-data.com/en/subaru-legacy-outback-1998/2476
2768	https://www.cars-data.com/en/subaru-legacy-touring-wagon-1998/2470
2769	https://www.cars-data.com/en/suzuki-baleno-1998/2509
2770	https://www.cars-data.com/en/suzuki-baleno-1998/2512
2771	https://www.cars-data.com/en/suzuki-baleno-wagon-1998/2515
2772	https://www.cars-data.com/en/suzuki-grand-vitara-1998/2521
2773	https://www.cars-data.com/en/suzuki-jimny-1998/2530
2774	https://www.cars-data.com/en/toyota-funcruiser-hardtop-1998/2698
2775	https://www.cars-data.com/en/toyota-funcruiser-softtop-1998/2699
2776	https://www.cars-data.com/en/toyota-funcruiser-wagon-1998/2701
2777	https://www.cars-data.com/en/toyota-land-cruiser-100-1998/2715
2778	https://www.cars-data.com/en/volkswagen-bora-1998/2770
2779	https://www.cars-data.com/en/volkswagen-golf-1998/2785
2780	https://www.cars-data.com/en/volkswagen-golf-cabriolet-1998/2805
2781	https://www.cars-data.com/en/volkswagen-lupo-1998/2821
2782	https://www.cars-data.com/en/volkswagen-new-beetle-1998/2822
2783	https://www.cars-data.com/en/volvo-c70-1998/2935
2784	https://www.cars-data.com/en/volvo-s80-1998/2948
2785	https://www.cars-data.com/en/alfa-romeo-156-1997/17
2786	https://www.cars-data.com/en/aston-martin-v8-coupe-1997/3565
2787	https://www.cars-data.com/en/aston-martin-v8-volante-1997/3566
2788	https://www.cars-data.com/en/audi-a6-1997/163
2789	https://www.cars-data.com/en/audi-s4-1997/120
2790	https://www.cars-data.com/en/audi-s4-avant-1997/136
2791	https://www.cars-data.com/en/bentley-azure-1997/230
2792	https://www.cars-data.com/en/bmw-5-serie-touring-1997/282
2793	https://www.cars-data.com/en/chevrolet-corvette-coupe-1997/359
2794	https://www.cars-data.com/en/chevrolet-trans-sport-1997/3764
2795	https://www.cars-data.com/en/chrysler-viper-gts-1997/401
2796	https://www.cars-data.com/en/chrysler-viper-gts-1997/3411
2797	https://www.cars-data.com/en/citroen-berlingo-1997/418
2798	https://www.cars-data.com/en/citroen-xm-1997/491
2799	https://www.cars-data.com/en/citroen-xm-break-1997/494
2800	https://www.cars-data.com/en/citroen-xsara-1997/495
2801	https://www.cars-data.com/en/daewoo-lanos-1997/525
2802	https://www.cars-data.com/en/daewoo-lanos-1997/527
2803	https://www.cars-data.com/en/daewoo-lanos-1997/529
2804	https://www.cars-data.com/en/daewoo-leganza-1997/531
2805	https://www.cars-data.com/en/daewoo-nubira-1997/537
2806	https://www.cars-data.com/en/daewoo-nubira-1997/539
2807	https://www.cars-data.com/en/daewoo-nubira-wagon-1997/542
2808	https://www.cars-data.com/en/daihatsu-gran-move-1997/581
2809	https://www.cars-data.com/en/daihatsu-move-1997/584
2810	https://www.cars-data.com/en/daihatsu-terios-1997/594
2811	https://www.cars-data.com/en/daimler-v8-1997/3046
2812	https://www.cars-data.com/en/fiat-palio-weekend-1997/652
2813	https://www.cars-data.com/en/fiat-punto-1997/661
2814	https://www.cars-data.com/en/fiat-punto-1997/669
2815	https://www.cars-data.com/en/fiat-punto-cabrio-1997/675
2816	https://www.cars-data.com/en/ford-ka-1997/4184
2817	https://www.cars-data.com/en/ford-ka-1997/782
2818	https://www.cars-data.com/en/ford-puma-1997/814
2819	https://www.cars-data.com/en/ford-scorpio-1997/825
2820	https://www.cars-data.com/en/ford-scorpio-wagon-1997/830
2821	https://www.cars-data.com/en/honda-civic-1997/891
2822	https://www.cars-data.com/en/honda-cr-v-1997/915
2823	https://www.cars-data.com/en/honda-nsx-1997/945
2824	https://www.cars-data.com/en/hyundai-satellite-1997/3838
2825	https://www.cars-data.com/en/jaguar-xj-1997/1071
2826	https://www.cars-data.com/en/jeep-cherokee-1997/1090
2827	https://www.cars-data.com/en/lancia-kappa-coupe-1997/1211
2828	https://www.cars-data.com/en/lexus-gs-1997/1276
2829	https://www.cars-data.com/en/lexus-ls-1997/1288
2830	https://www.cars-data.com/en/lotus-elise-1997/1298
2831	https://www.cars-data.com/en/lotus-esprit-1997/1301
2832	https://www.cars-data.com/en/mazda-323-coupe-1997/1373
2833	https://www.cars-data.com/en/mazda-323-f-1997/1354
2834	https://www.cars-data.com/en/mazda-323-p-1997/1342
2835	https://www.cars-data.com/en/mazda-323-sedan-1997/1365
2836	https://www.cars-data.com/en/mazda-626-1997/1402
2837	https://www.cars-data.com/en/mazda-626-1997/1394
2838	https://www.cars-data.com/en/mercedes-benz-a-class-1997/1456
2839	https://www.cars-data.com/en/mercedes-benz-c-class-1997/1467
2840	https://www.cars-data.com/en/mercedes-benz-c-class-combi-1997/1473
2841	https://www.cars-data.com/en/mercedes-benz-clk-1997/1487
2842	https://www.cars-data.com/en/mini-mini-1997/1595
2843	https://www.cars-data.com/en/mitsubishi-galant-1997/1630
2844	https://www.cars-data.com/en/mitsubishi-galant-station-wagon-1997/1631
2845	https://www.cars-data.com/en/mitsubishi-pajero-1997/1656
2846	https://www.cars-data.com/en/mitsubishi-pajero-long-body-1997/1666
2847	https://www.cars-data.com/en/nissan-200-sx-1997/1689
2848	https://www.cars-data.com/en/nissan-sunny-wagon-1997/1802
2849	https://www.cars-data.com/en/opel-corsa-1997/1858
2850	https://www.cars-data.com/en/opel-corsa-1997/1867
2851	https://www.cars-data.com/en/opel-omega-1997/1913
2852	https://www.cars-data.com/en/opel-omega-stationwagon-1997/1918
2853	https://www.cars-data.com/en/opel-sintra-1997/1922
2854	https://www.cars-data.com/en/peugeot-306-1997/1987
2855	https://www.cars-data.com/en/peugeot-306-1997/1990
2856	https://www.cars-data.com/en/peugeot-306-1997/1993
2857	https://www.cars-data.com/en/peugeot-306-break-1997/1995
2858	https://www.cars-data.com/en/peugeot-306-cabriolet-1997/1998
2859	https://www.cars-data.com/en/peugeot-406-coupe-1997/2032
2860	https://www.cars-data.com/en/peugeot-partner-1997/2054
2861	https://www.cars-data.com/en/porsche-911-coupe-1997/2063
2862	https://www.cars-data.com/en/renault-espace-1997/2137
2863	https://www.cars-data.com/en/renault-kangoo-1997/2150
2864	https://www.cars-data.com/en/renault-megane-cabriolet-1997/2200
2865	https://www.cars-data.com/en/rover-200-serie-cabriolet-1997/2253
2866	https://www.cars-data.com/en/saab-9-5-1997/2296
2867	https://www.cars-data.com/en/seat-arosa-1997/2326
2868	https://www.cars-data.com/en/skoda-octavia-1997/2389
2869	https://www.cars-data.com/en/spectre-r42-1997/3108
2870	https://www.cars-data.com/en/ssangyong-korando-1997/2422
2871	https://www.cars-data.com/en/subaru-forester-1997/2433
2872	https://www.cars-data.com/en/subaru-impreza-1997/2441
2873	https://www.cars-data.com/en/subaru-impreza-plus-1997/2447
2874	https://www.cars-data.com/en/subaru-justy-1997/2457
2875	https://www.cars-data.com/en/subaru-legacy-1997/2461
2876	https://www.cars-data.com/en/subaru-legacy-outback-1997/2475
2877	https://www.cars-data.com/en/subaru-legacy-touring-wagon-1997/2469
2878	https://www.cars-data.com/en/suzuki-baleno-1997/2511
2879	https://www.cars-data.com/en/suzuki-baleno-wagon-1997/2514
2880	https://www.cars-data.com/en/suzuki-wagon-r-1997/2572
2881	https://www.cars-data.com/en/toyota-avensis-1997/2582
2882	https://www.cars-data.com/en/toyota-avensis-1997/2586
2883	https://www.cars-data.com/en/toyota-avensis-wagon-1997/2592
2884	https://www.cars-data.com/en/toyota-corolla-1997/2652
2885	https://www.cars-data.com/en/toyota-corolla-1997/2659
2886	https://www.cars-data.com/en/toyota-corolla-1997/2677
2887	https://www.cars-data.com/en/toyota-corolla-wagon-1997/2689
2888	https://www.cars-data.com/en/volkswagen-golf-1997/2793
2889	https://www.cars-data.com/en/volkswagen-passat-variant-1997/2845
2890	https://www.cars-data.com/en/volkswagen-polo-variant-1997/2872
2891	https://www.cars-data.com/en/volkswagen-sharan-1997/2878
2892	https://www.cars-data.com/en/volvo-s70-1997/2947
2893	https://www.cars-data.com/en/volvo-s90-1997/2953
2894	https://www.cars-data.com/en/volvo-v70-1997/2961
2895	https://www.cars-data.com/en/volvo-v90-1997/2967
2896	https://www.cars-data.com/en/aston-martin-db7-volante-1996/63
2897	https://www.cars-data.com/en/audi-a3-1996/96
2898	https://www.cars-data.com/en/audi-a4-avant-1996/127
2899	https://www.cars-data.com/en/audi-s8-1996/201
2900	https://www.cars-data.com/en/bmw-z3-roadster-1996/319
2901	https://www.cars-data.com/en/chrysler-grand-voyager-1996/407
2902	https://www.cars-data.com/en/chrysler-stratus-convertible-1996/400
2903	https://www.cars-data.com/en/chrysler-voyager-1996/410
2904	https://www.cars-data.com/en/citroen-saxo-1996/479
2905	https://www.cars-data.com/en/citroen-saxo-1996/482
2906	https://www.cars-data.com/en/citroen-zx-1996/508
2907	https://www.cars-data.com/en/citroen-zx-1996/511
2908	https://www.cars-data.com/en/citroen-zx-break-1996/513
2909	https://www.cars-data.com/en/daihatsu-charade-1996/552
2910	https://www.cars-data.com/en/daihatsu-charade-1996/557
2911	https://www.cars-data.com/en/daihatsu-valera-1996/600
2912	https://www.cars-data.com/en/ferrari-550-maranello-1996/2984
2913	https://www.cars-data.com/en/fiat-marea-1996/647
2914	https://www.cars-data.com/en/fiat-marea-weekend-1996/648
2915	https://www.cars-data.com/en/ford-maverick-lwb-1996/3816
2916	https://www.cars-data.com/en/ford-maverick-swb-1996/3814
2917	https://www.cars-data.com/en/ford-mondeo-1996/788
2918	https://www.cars-data.com/en/ford-mondeo-1996/795
2919	https://www.cars-data.com/en/ford-mondeo-wagon-1996/802
2920	https://www.cars-data.com/en/ford-taurus-1996/842
2921	https://www.cars-data.com/en/ford-taurus-stationwagon-1996/844
2922	https://www.cars-data.com/en/fso-caro-1996/3065
2923	https://www.cars-data.com/en/fso-celina-1996/3066
2924	https://www.cars-data.com/en/honda-accord-1996/863
2925	https://www.cars-data.com/en/honda-accord-coupe-1996/876
2926	https://www.cars-data.com/en/honda-civic-1996/899
2927	https://www.cars-data.com/en/honda-civic-coupe-1996/907
2928	https://www.cars-data.com/en/honda-legend-1996/937
2929	https://www.cars-data.com/en/honda-prelude-1996/951
2930	https://www.cars-data.com/en/hyundai-coupe-1996/975
2931	https://www.cars-data.com/en/hyundai-sonata-1996/1040
2932	https://www.cars-data.com/en/jaguar-xk-1996/1078
2933	https://www.cars-data.com/en/jaguar-xk-convertible-1996/1083
2934	https://www.cars-data.com/en/jeep-wrangler-1996/1106
2935	https://www.cars-data.com/en/kia-clarus-1996/1129
2936	https://www.cars-data.com/en/kia-sephia-1996/1154
2937	https://www.cars-data.com/en/lancia-delta-1996/1204
2938	https://www.cars-data.com/en/lancia-delta-hpe-1996/1199
2939	https://www.cars-data.com/en/lancia-kappa-sw-1996/1210
2940	https://www.cars-data.com/en/lancia-ypsilon-1996/1231
2941	https://www.cars-data.com/en/land-rover-defender-90-1996/1237
2942	https://www.cars-data.com/en/mazda-121-1996/1314
2943	https://www.cars-data.com/en/mazda-121-1996/1316
2944	https://www.cars-data.com/en/mazda-mpv-1996/1418
2945	https://www.cars-data.com/en/mercedes-benz-c-class-combi-1996/1472
2946	https://www.cars-data.com/en/mercedes-benz-cl-1996/1481
2947	https://www.cars-data.com/en/mercedes-benz-e-class-combi-1996/1506
2948	https://www.cars-data.com/en/mercedes-benz-slk-1996/1560
2949	https://www.cars-data.com/en/mercedes-benz-v-class-1996/1568
2950	https://www.cars-data.com/en/mercury-sable-wagon-1996/3091
2951	https://www.cars-data.com/en/mg-f-1996/1574
2952	https://www.cars-data.com/en/mitsubishi-carisma-1996/1604
2953	https://www.cars-data.com/en/mitsubishi-colt-1996/1611
2954	https://www.cars-data.com/en/mitsubishi-eclipse-1996/1623
2955	https://www.cars-data.com/en/mitsubishi-lancer-1996/1643
2956	https://www.cars-data.com/en/nissan-micra-1996/1732
2957	https://www.cars-data.com/en/nissan-micra-1996/1723
2958	https://www.cars-data.com/en/nissan-primera-1996/1763
2959	https://www.cars-data.com/en/nissan-primera-1996/1769
2960	https://www.cars-data.com/en/nissan-terrano-ii-1996/3947
2961	https://www.cars-data.com/en/nissan-terrano-ii-1996/3944
2962	https://www.cars-data.com/en/opel-vectra-stationwagon-1996/1940
2963	https://www.cars-data.com/en/peugeot-106-1996/1952
2964	https://www.cars-data.com/en/peugeot-106-1996/1954
2965	https://www.cars-data.com/en/peugeot-406-break-1996/2029
2966	https://www.cars-data.com/en/porsche-boxster-1996/2081
2967	https://www.cars-data.com/en/renault-clio-1996/2117
2968	https://www.cars-data.com/en/renault-clio-1996/2125
2969	https://www.cars-data.com/en/renault-megane-1996/2177
2970	https://www.cars-data.com/en/renault-megane-coupe-1996/2195
2971	https://www.cars-data.com/en/renault-megane-scenic-1996/2206
2972	https://www.cars-data.com/en/renault-megane-sedan-1996/2184
2973	https://www.cars-data.com/en/renault-safrane-1996/2213
2974	https://www.cars-data.com/en/renault-sport-spider-1996/4009
2975	https://www.cars-data.com/en/rolls-royce-silver-dawn-1996/3649
2976	https://www.cars-data.com/en/rover-200-serie-1996/2247
2977	https://www.cars-data.com/en/rover-200-serie-1996/2249
2978	https://www.cars-data.com/en/rover-400-serie-1996/2260
2979	https://www.cars-data.com/en/seat-alhambra-1996/2317
2980	https://www.cars-data.com/en/seat-cordoba-1996/2329
2981	https://www.cars-data.com/en/seat-cordoba-sx-1996/2336
2982	https://www.cars-data.com/en/seat-ibiza-1996/2353
2983	https://www.cars-data.com/en/seat-ibiza-1996/2343
2984	https://www.cars-data.com/en/subaru-justy-1996/2454
2985	https://www.cars-data.com/en/suzuki-alto-1996/2504
2986	https://www.cars-data.com/en/suzuki-baleno-wagon-1996/2513
2987	https://www.cars-data.com/en/suzuki-swift-1996/2550
2988	https://www.cars-data.com/en/suzuki-swift-1996/2558
2989	https://www.cars-data.com/en/suzuki-x-90-1996/4052
2990	https://www.cars-data.com/en/toyota-camry-1996/2610
2991	https://www.cars-data.com/en/toyota-carina-e-1996/2618
2992	https://www.cars-data.com/en/toyota-carina-e-1996/2626
2993	https://www.cars-data.com/en/toyota-carina-e-stationwagon-1996/2632
2994	https://www.cars-data.com/en/toyota-land-cruiser-90-1996/4072
2995	https://www.cars-data.com/en/toyota-land-cruiser-90-wagon-1996/4074
2996	https://www.cars-data.com/en/toyota-paseo-1996/2723
2997	https://www.cars-data.com/en/toyota-picnic-1996/2724
2998	https://www.cars-data.com/en/toyota-starlet-1996/2745
2999	https://www.cars-data.com/en/toyota-starlet-1996/2750
3000	https://www.cars-data.com/en/volkswagen-passat-1996/2834
3001	https://www.cars-data.com/en/volkswagen-polo-sedan-1996/2871
3002	https://www.cars-data.com/en/volkswagen-sharan-1996/2877
3003	https://www.cars-data.com/en/volvo-940-1996/2926
3004	https://www.cars-data.com/en/volvo-940-estate-1996/2928
3005	https://www.cars-data.com/en/volvo-s40-1996/2939
3006	https://www.cars-data.com/en/volvo-v40-1996/2955
3007	https://www.cars-data.com/en/alfa-romeo-146-1995/7
3008	https://www.cars-data.com/en/alfa-romeo-155-1995/16
3009	https://www.cars-data.com/en/alfa-romeo-gtv-1995/49
3010	https://www.cars-data.com/en/alfa-romeo-spider-1995/56
3011	https://www.cars-data.com/en/audi-a4-1995/113
3012	https://www.cars-data.com/en/bmw-3-serie-touring-1995/255
3013	https://www.cars-data.com/en/bmw-5-serie-1995/276
3014	https://www.cars-data.com/en/cadillac-eldorado-1995/333
3015	https://www.cars-data.com/en/cadillac-seville-1995/337
3016	https://www.cars-data.com/en/chevrolet-blazer-1995/350
3017	https://www.cars-data.com/en/chevrolet-lumina-1995/3760
3018	https://www.cars-data.com/en/chrysler-new-yorker-1995/388
3019	https://www.cars-data.com/en/chrysler-stratus-1995/399
3020	https://www.cars-data.com/en/citroen-xantia-break-1995/487
3021	https://www.cars-data.com/en/daewoo-espero-1995/520
3022	https://www.cars-data.com/en/daewoo-nexia-1995/534
3023	https://www.cars-data.com/en/daewoo-nexia-1995/535
3024	https://www.cars-data.com/en/daewoo-nexia-1995/536
3025	https://www.cars-data.com/en/daihatsu-cuore-1995/565
3026	https://www.cars-data.com/en/daihatsu-cuore-1995/573
3027	https://www.cars-data.com/en/daihatsu-valera-1995/599
